Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
[433]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_get_Tp_allocator() [433]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::deque() [479]
[434]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_Deque_base() [434]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_Deque_impl::_Deque_impl() [424]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_initialize_map(unsigned long) [431]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::~deque() [480]
[435]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::~_Deque_base() [435]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_destroy_nodes(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***) [429]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_M_deallocate_map(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node***, unsigned long) [430]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::_Deque_impl::~_Deque_impl() [425]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_Deque_base() [446]
[436]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_Deque_impl::_Deque_impl() [436]
                0.00    0.00       2/2           std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::_Deque_iterator() [371]
                0.00    0.00       1/1           std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::allocator() [418]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::~_Deque_base() [447]
[437]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_Deque_impl::~_Deque_impl() [437]
                0.00    0.00       1/1           std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>::~allocator() [419]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_initialize_map(unsigned long) [443]
[438]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_allocate_map(unsigned long) [438]
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_get_map_allocator() const [357]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>&, unsigned long) [471]
                0.00    0.00       1/2           std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::~allocator() [363]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_initialize_map(unsigned long) [443]
[439]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_create_nodes(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***) [439]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_allocate_node() [440]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_create_nodes(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***) [439]
[440]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_allocate_node() [440]
                0.00    0.00       1/237         std::__deque_buf_size(unsigned long) [112]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::allocate(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>&, unsigned long) [465]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::~_Deque_base() [447]
[441]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_destroy_nodes(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***) [441]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_deallocate_node(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**) [444]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::~_Deque_base() [447]
[442]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_deallocate_map(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, unsigned long) [442]
                0.00    0.00       1/2           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_get_map_allocator() const [357]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, unsigned long) [470]
                0.00    0.00       1/2           std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::~allocator() [363]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_Deque_base() [446]
[443]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_initialize_map(unsigned long) [443]
                0.00    0.00       2/237         std::__deque_buf_size(unsigned long) [112]
                0.00    0.00       2/2           std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>::_M_set_node(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***) [369]
                0.00    0.00       1/11          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [180]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_allocate_map(unsigned long) [438]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_create_nodes(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***) [439]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_destroy_nodes(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***) [441]
[444]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_deallocate_node(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**) [444]
                0.00    0.00       1/237         std::__deque_buf_size(unsigned long) [112]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::deallocate(std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*>&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**, unsigned long) [464]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::~deque() [484]
[445]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_get_Tp_allocator() [445]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::deque() [483]
[446]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_Deque_base() [446]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_Deque_impl::_Deque_impl() [436]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_initialize_map(unsigned long) [443]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::~deque() [484]
[447]    0.0    0.00    0.00       1         std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::~_Deque_base() [447]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_destroy_nodes(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***) [441]
                0.00    0.00       1/1           std::_Deque_base<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::_M_deallocate_map(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node***, unsigned long) [442]
