Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[267]    0.0    0.00    0.00       4         AVLTree<testing, Compare>::Iterator::Iterator(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, Compare) [267]
                0.00    0.00       7/24          std::stack<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> > >::push(AVLTree<testing, Compare>::Iterator::IteratorNodeData&&) [181]
                0.00    0.00       4/4           std::stack<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> > >::stack<std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >, void>() [330]
                0.00    0.00       4/146         std::stack<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> > >::top() [139]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[268]    0.0    0.00    0.00       4         AVLTree<testing, Compare>::Iterator::~Iterator() [268]
                0.00    0.00       4/4           std::stack<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> > >::~stack() [331]
-----------------------------------------------
                0.00    0.00       2/4           AVLTree<int*, std::less<int> >::begin() [359]
                0.00    0.00       2/4           AVLTree<int*, std::less<int> >::end() [358]
[269]    0.0    0.00    0.00       4         AVLTree<int*, std::less<int> >::Iterator::Iterator(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::less<int>) [269]
                0.00    0.00       4/4           std::stack<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> > >::stack<std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >, void>() [332]
                0.00    0.00       4/6           std::stack<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> > >::push(AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&&) [263]
                0.00    0.00       4/28          std::stack<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> > >::top() [169]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::deallocate(std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*, unsigned long) [314]
[270]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::deallocate(AVLTree<testing, Compare>::Iterator::IteratorNodeData*, unsigned long) [270]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::allocate(std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>&, unsigned long) [315]
[271]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::allocate(unsigned long, void const*) [271]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::max_size() const [282]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::allocator() [288]
[272]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::new_allocator() [272]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::~allocator() [289]
[273]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::~new_allocator() [273]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::deallocate(std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*, unsigned long) [316]
[274]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::deallocate(AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*, unsigned long) [274]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::allocate(std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>&, unsigned long) [317]
[275]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::allocate(unsigned long, void const*) [275]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::max_size() const [283]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::allocator() [290]
[276]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::new_allocator() [276]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::~allocator() [291]
[277]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::~new_allocator() [277]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*> >::deallocate(std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>&, AVLTree<testing, Compare>::Iterator::IteratorNodeData**, unsigned long) [318]
[278]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::deallocate(AVLTree<testing, Compare>::Iterator::IteratorNodeData**, unsigned long) [278]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*> >::allocate(std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>&, unsigned long) [319]
[279]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::allocate(unsigned long, void const*) [279]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::max_size() const [284]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*> >::deallocate(std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData**, unsigned long) [320]
[280]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::deallocate(AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData**, unsigned long) [280]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*> >::allocate(std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>&, unsigned long) [321]
[281]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::allocate(unsigned long, void const*) [281]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::max_size() const [285]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::allocate(unsigned long, void const*) [271]
[282]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::max_size() const [282]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::allocate(unsigned long, void const*) [275]
[283]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::max_size() const [283]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::allocate(unsigned long, void const*) [279]
[284]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::max_size() const [284]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::allocate(unsigned long, void const*) [281]
[285]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::max_size() const [285]
-----------------------------------------------
                0.00    0.00       4/4           std::stack<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> > >::empty() const [287]
[286]    0.0    0.00    0.00       4         std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::empty() const [286]
                0.00    0.00       4/4           bool std::operator==<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**>(std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**> const&, std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*&, AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node**> const&) [334]
-----------------------------------------------
                0.00    0.00       4/4           AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::~AVLTreeBase() [355]
[287]    0.0    0.00    0.00       4         std::stack<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> > >::empty() const [287]
                0.00    0.00       4/4           std::deque<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*> >::empty() const [286]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_Deque_impl::_Deque_impl() [292]
[288]    0.0    0.00    0.00       4         std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::allocator() [288]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::new_allocator() [272]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_Deque_impl::~_Deque_impl() [293]
[289]    0.0    0.00    0.00       4         std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::~allocator() [289]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::~new_allocator() [273]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_Deque_impl::_Deque_impl() [304]
[290]    0.0    0.00    0.00       4         std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::allocator() [290]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::new_allocator() [276]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_Deque_impl::~_Deque_impl() [305]
[291]    0.0    0.00    0.00       4         std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::~allocator() [291]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::~new_allocator() [277]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_Deque_base() [302]
